Geometry_Section,Atom_Number,Element,X_Angstrom,Y_Angstrom,Z_Angstrom
74,172,H,10.083229,4.397438,5.024682
74,173,H,8.084653,4.864249,3.959286
74,174,H,5.809907,4.152503,3.260128
74,175,H,5.324324,1.711647,2.989291
74,176,H,7.087037,0.058144,3.368508
74,177,H,10.580754,-1.446944,2.904332
74,178,H,12.929771,-1.720336,2.187252
74,179,H,14.560474,0.16428,2.529894
74,180,H,13.797503,2.260651,3.578484
74,181,H,10.108256,-1.825941,6.453728
74,182,H,11.174138,-0.553372,5.922088
75,1,C,-1.079761,0.743928,-0.19459
75,2,C,-0.485066,-0.506332,-0.066995
75,3,C,0.90183,-0.599163,0.150473
75,4,C,1.666003,0.585652,0.260034
75,5,C,1.076211,1.849006,0.105692
75,6,C,-0.310953,1.905358,-0.118672
75,7,C,3.102583,0.506453,0.583867
75,8,C,3.920162,1.767107,0.563801
75,9,C,3.243996,3.067371,0.281386
75,10,C,1.891147,3.057449,0.12304
75,11,C,5.370575,1.633908,0.292281
75,12,C,6.126919,2.814288,0.185183
75,13,C,5.491802,4.11191,0.22609
75,14,C,4.101178,4.248499,0.257493
75,15,C,7.548653,2.695937,0.09735
75,16,C,8.367667,3.859724,0.071666
75,17,C,7.732641,5.158157,0.215742
75,18,C,6.379822,5.261733,0.295443
75,19,C,9.743843,3.759379,-0.037005
75,20,C,10.566157,4.986628,-0.346064
75,21,C,9.92823,6.259736,0.16213
75,22,C,8.59562,6.330599,0.351412
75,23,C,11.98621,4.892544,0.21692
75,24,C,12.829687,6.0518,-0.316103
75,25,C,12.14702,7.353273,0.067958
75,26,C,10.818486,7.408331,0.30456
75,27,C,1.56111,-1.87552,0.259831
75,28,C,2.938166,-1.972346,0.300703
75,29,C,3.77321,-0.773425,0.31346
75,30,C,5.121023,-0.825454,0.196795
75,31,C,5.950244,0.360515,0.243668
75,32,C,7.382403,0.222679,0.134089
75,33,C,8.170279,1.431544,0.046593
75,34,C,9.582582,1.335426,-0.049238
75,35,C,10.376717,2.501773,-0.064074
75,36,C,11.817352,2.402106,-0.118861
75,37,C,12.625787,3.553315,-0.021699
75,38,C,14.010239,3.437618,-0.004355
75,39,C,14.861646,4.647191,0.102717
75,40,C,14.284292,5.871931,0.046226
75,41,C,3.562583,-3.234433,0.363489
75,42,C,4.956489,-3.35122,0.235244
75,43,C,5.790599,-2.139828,-0.102465
75,44,C,7.181369,-2.233013,0.534882
75,45,C,8.005442,-1.018351,0.155688
75,46,C,9.401955,-1.161217,-0.105783
75,47,C,10.211968,0.049993,-0.18552
75,48,C,11.584314,-0.025762,-0.312199
75,49,C,12.417996,1.131778,-0.233312
75,50,C,13.833802,1.01323,-0.214658
75,51,C,14.608619,2.157958,-0.052389
75,52,C,16.059197,2.033368,0.258388
75,53,C,16.92864,3.242677,0.127538
75,54,C,16.305915,4.463386,0.137963
75,55,C,5.556878,-4.582024,0.308207
75,56,C,6.981875,-4.740947,-0.059304
75,57,C,7.847878,-3.523342,0.134339
75,58,C,9.175241,-3.605914,-0.102681
75,59,C,9.978526,-2.410218,-0.259153
75,60,C,11.341518,-2.522683,-0.783479
75,61,C,12.203274,-1.308852,-0.680548
75,62,C,13.656712,-1.470178,-0.439582
75,63,C,14.45496,-0.319247,-0.278616
75,64,C,15.82985,-0.473971,-0.116975
75,65,C,16.677701,0.688928,0.213851
75,66,C,18.117924,0.550322,-0.018267
75,67,C,18.902302,1.735978,-0.044141
75,68,C,18.336968,3.016009,0.04304
75,69,C,7.682865,-6.016446,0.305485
75,70,C,9.019921,-6.110109,0.194153
75,71,C,9.822786,-4.929817,-0.207232
75,72,C,11.122324,-5.047228,-0.533526
75,73,C,12.006552,-3.88501,-0.878396
75,74,C,13.292052,-3.937466,-0.048982
75,75,C,14.201357,-2.744399,-0.307674
75,76,C,15.591963,-2.892166,-0.213623
75,77,C,16.420412,-1.751736,-0.157955
75,78,C,17.852481,-1.896827,-0.118332
75,79,C,18.687924,-0.72929,-0.094631
75,80,C,20.099207,-0.89722,-0.177255
75,81,C,20.901994,0.287699,-0.255504
75,82,C,20.319144,1.527612,-0.188588
75,83,C,9.77616,-7.353179,0.464803
75,84,C,11.058579,-7.479165,0.089487
75,85,C,11.778185,-6.397355,-0.663609
75,86,C,13.257584,-6.394316,-0.453635
75,87,C,13.993436,-5.265725,-0.2756
75,88,C,15.413322,-5.345134,-0.240949
75,89,C,16.211637,-4.205311,-0.191568
75,90,C,17.611715,-4.314756,-0.179703
75,91,C,18.445017,-3.18227,-0.1571
75,92,C,19.868155,-3.320377,-0.175335
75,93,C,20.682708,-2.211362,-0.174562
75,94,C,22.162412,-2.305361,-0.1886
75,95,C,22.928315,-1.214148,-0.346221
75,96,C,22.393133,0.17005,-0.458628
75,97,C,12.859697,8.665391,0.078686
75,98,O,13.920433,8.686257,-0.735605
75,99,O,12.50505,9.636624,0.709175
75,100,H,14.31886,9.572963,-0.688358
75,101,C,9.125995,-8.458134,1.252094
75,102,O,9.492362,-9.70771,0.947701
75,103,O,8.332087,-8.264607,2.139116
75,104,H,10.028739,-9.732847,0.141255
75,105,H,5.946618,6.2496,0.423935
75,106,H,10.367319,8.369691,0.557323
75,107,H,0.955293,-2.783669,0.269265
75,108,H,2.95328,-4.132867,0.486767
75,109,H,16.916573,5.368355,0.077514
75,110,H,4.956033,-5.473343,0.506626
75,111,H,18.998662,3.883495,-0.006381
75,112,H,20.961106,2.410043,-0.258658
75,113,H,13.766487,-7.359822,-0.525439
75,114,H,15.885524,-6.329894,-0.273688
75,115,H,18.062454,-5.30923,-0.192294
75,116,H,20.272108,-4.330828,-0.208613
75,117,H,22.931369,0.816607,0.252011
75,118,H,22.666686,0.565453,-1.452547
75,119,H,-2.154764,0.819207,-0.362191
75,120,H,-1.079239,-1.418607,-0.133573
75,121,H,-0.787826,2.880514,-0.232694
75,122,H,1.355868,3.991068,-0.032843
75,123,H,24.01293,-1.336591,-0.371061
75,124,H,8.128843,7.278922,0.627485
75,125,H,6.825188,-4.804149,-1.170395
75,126,H,7.076454,-6.867689,0.612847
75,127,H,11.623814,-8.386779,0.312907
75,128,H,11.706065,-6.688345,-1.738355
75,129,O,3.492287,1.163453,1.797448
75,130,O,11.689616,-1.755999,-1.950993
75,131,O,16.304685,1.305564,1.482242
75,132,O,12.855792,-3.882549,1.309309
75,133,O,10.617846,5.016255,-1.782575
75,134,H,11.904061,5.009704,1.314425
75,135,H,13.625218,-3.929517,1.895401
75,136,H,10.597643,5.936989,-2.075591
75,137,C,3.499336,5.603586,0.25118
75,138,O,3.922081,6.565967,-0.360076
75,139,O,2.404966,5.714932,1.0237
75,140,H,2.076891,6.624908,0.922277
75,141,C,22.896084,-3.602273,0.000634
75,142,O,23.920326,-3.877293,-0.573909
75,143,O,22.397572,-4.459703,0.904124
75,144,H,21.636889,-4.079402,1.370814
75,145,C,7.004101,-2.173727,2.076007
75,146,O,5.940022,-1.992624,2.624785
75,147,O,8.150149,-2.251111,2.73844
75,148,H,7.992666,-2.003931,3.685049
75,149,H,5.968053,-2.158279,-1.194072
75,150,H,12.311537,-3.994983,-1.930169
75,151,H,12.785343,5.995696,-1.421821
75,152,H,14.925447,6.752043,0.07486
75,153,C,11.3844,2.872539,4.502182
75,154,C,10.154335,3.407548,4.575782
75,155,C,8.875262,2.874772,4.081965
75,156,C,8.5894,1.50307,3.917028
75,157,N,9.571695,0.530211,4.288289
75,158,C,10.8814,0.531648,3.706268
75,159,C,11.771398,1.603954,3.878137
75,160,C,7.858952,3.808273,3.812271
75,161,C,6.585827,3.410208,3.429667
75,162,C,6.31504,2.052125,3.279748
75,163,C,7.317205,1.111141,3.488485
75,164,C,11.299874,-0.635302,3.060385
75,165,C,12.620039,-0.783211,2.65654
75,166,C,13.525795,0.259716,2.85199
75,167,C,13.095433,1.443749,3.43531
75,168,C,9.252029,-0.520322,5.153575
75,169,O,8.121972,-1.019199,5.215028
75,170,N,10.265702,-0.972926,5.914415
75,171,H,12.214771,3.474476,4.87964
75,172,H,10.081246,4.407701,5.010901
75,173,H,8.082311,4.868761,3.944055
75,174,H,5.807606,4.153078,3.250524
75,175,H,5.322875,1.710874,2.989678
75,176,H,7.087242,0.059916,3.373546
75,177,H,10.583057,-1.443545,2.911325
75,178,H,12.930726,-1.714211,2.186985
75,179,H,14.560388,0.171858,2.525446
75,180,H,13.796121,2.270367,3.569629
75,181,H,10.114962,-1.808371,6.46442
75,182,H,11.176706,-0.534223,5.92816
76,1,C,-1.079387,0.743252,-0.204964
76,2,C,-0.484813,-0.506975,-0.076379
76,3,C,0.902004,-0.599714,0.142106
76,4,C,1.665877,0.585156,0.253868
76,5,C,1.076107,1.848551,0.099731
76,6,C,-0.310853,1.904816,-0.126673
76,7,C,3.1021,0.505918,0.579541
76,8,C,3.919667,1.766647,0.561178
76,9,C,3.243723,3.067087,0.278686
76,10,C,1.891089,3.057006,0.118023
76,11,C,5.3704,1.633645,0.291091
76,12,C,6.126925,2.814143,0.185693
76,13,C,5.491804,4.111669,0.227579
76,14,C,4.100965,4.248306,0.256417
76,15,C,7.548802,2.69581,0.098832
76,16,C,8.367923,3.859517,0.07499
76,17,C,7.732899,5.157649,0.221529
76,18,C,6.379911,5.261335,0.299089
76,19,C,9.744282,3.759214,-0.032491
76,20,C,10.566694,4.986897,-0.33936
76,21,C,9.928793,6.258988,0.171397
76,22,C,8.595882,6.329896,0.359166
76,23,C,11.986714,4.89177,0.223566
76,24,C,12.830157,6.051955,-0.307445
76,25,C,12.147607,7.352673,0.079166
76,26,C,10.818871,7.407565,0.314759
76,27,C,1.561125,-1.876027,0.252616
76,28,C,2.938174,-1.972817,0.294947
76,29,C,3.773107,-0.773819,0.309241
76,30,C,5.12106,-0.82573,0.194077
76,31,C,5.950154,0.360312,0.242264
76,32,C,7.382496,0.222615,0.134143
76,33,C,8.170481,1.431477,0.047504
76,34,C,9.582911,1.335367,-0.046857
76,35,C,10.377127,2.501659,-0.060847
76,36,C,11.81789,2.401811,-0.114411
76,37,C,12.62634,3.552948,-0.017044
76,38,C,14.010861,3.437181,0.000761
76,39,C,14.86232,4.646668,0.108758
76,40,C,14.284915,5.871477,0.053899
76,41,C,3.562545,-3.234839,0.359134
76,42,C,4.956793,-3.351503,0.233763
76,43,C,5.7911,-2.140225,-0.103858
76,44,C,7.181105,-2.232817,0.535101
76,45,C,8.005496,-1.018316,0.156009
76,46,C,9.40216,-1.161119,-0.105193
76,47,C,10.212282,0.050086,-0.184303
76,48,C,11.584709,-0.025736,-0.311326
76,49,C,12.418517,1.131687,-0.231294
76,50,C,13.834392,1.013106,-0.213137
76,51,C,14.609293,2.157636,-0.049548
76,52,C,16.060245,2.032826,0.259702
76,53,C,16.929513,3.242263,0.128902
76,54,C,16.306716,4.462966,0.141946
76,55,C,5.557101,-4.582261,0.307782
76,56,C,6.982763,-4.741401,-0.057045
76,57,C,7.848205,-3.523363,0.136513
76,58,C,9.175771,-3.605826,-0.099482
76,59,C,9.978946,-2.410172,-0.257132
76,60,C,11.341854,-2.523035,-0.781599
76,61,C,12.203641,-1.308956,-0.679501
76,62,C,13.657256,-1.470204,-0.439161
76,63,C,14.455567,-0.319314,-0.278207
76,64,C,15.830639,-0.474119,-0.117502
76,65,C,16.678822,0.688525,0.213275
76,66,C,18.11881,0.55011,-0.020512
76,67,C,18.903328,1.735712,-0.0445
76,68,C,18.337891,3.015724,0.043288
76,69,C,7.683607,-6.016064,0.311
76,70,C,9.020757,-6.109585,0.200536
76,71,C,9.823517,-4.929703,-0.202292
76,72,C,11.12296,-5.047428,-0.528784
76,73,C,12.006827,-3.885531,-0.87563
76,74,C,13.292858,-3.937223,-0.046998
76,75,C,14.20198,-2.744378,-0.307145
76,76,C,15.592704,-2.892238,-0.214324
76,77,C,16.421198,-1.751862,-0.159102
76,78,C,17.853337,-1.896993,-0.121311
76,79,C,18.688839,-0.729517,-0.097342
76,80,C,20.099944,-0.897411,-0.183433
76,81,C,20.90252,0.287594,-0.262923
76,82,C,20.319664,1.527507,-0.194722
76,83,C,9.777569,-7.351479,0.474916
76,84,C,11.060017,-7.477788,0.099887
76,85,C,11.778689,-6.397866,-0.65682
76,86,C,13.258253,-6.394512,-0.448572
76,87,C,13.99416,-5.265651,-0.272979
76,88,C,15.414017,-5.345201,-0.238369
76,89,C,16.212394,-4.205393,-0.191788
76,90,C,17.612491,-4.314932,-0.18038
76,91,C,18.44585,-3.182461,-0.160042
76,92,C,19.869021,-3.320583,-0.18003
76,93,C,20.683575,-2.211489,-0.181059
76,94,C,22.16324,-2.305397,-0.199431
76,95,C,22.928596,-1.214106,-0.359764
76,96,C,22.39293,0.169995,-0.471317
76,97,C,12.860288,8.664634,0.091876
76,98,O,13.919295,8.687719,-0.724589
76,99,O,12.506152,9.63425,0.724643
76,100,H,14.317609,9.574443,-0.676017
76,101,C,9.12886,-8.452938,1.268171
76,102,O,9.495775,-9.703693,0.969805
76,103,O,8.335539,-8.255438,2.154815
76,104,H,10.031282,-9.73286,0.162877
76,105,H,5.946736,6.248957,0.42945
76,106,H,10.368129,8.367691,0.572963
76,107,H,0.955209,-2.784092,0.26414
76,108,H,2.953556,-4.132888,0.486736
76,109,H,16.917129,5.367978,0.079617
76,110,H,4.956489,-5.473335,0.508033
76,111,H,18.999619,3.883291,-0.004313
76,112,H,20.96209,2.410002,-0.259614
76,113,H,13.76732,-7.359835,-0.521663
76,114,H,15.886168,-6.329877,-0.274334
76,115,H,18.06318,-5.309403,-0.19527
76,116,H,20.272892,-4.331007,-0.215137
76,117,H,22.933635,0.817133,0.236905
76,118,H,22.662907,0.564654,-1.466524
76,119,H,-2.1542,0.818506,-0.373847
76,120,H,-1.078506,-1.41937,-0.145616
76,121,H,-0.787325,2.879905,-0.242972
76,122,H,1.355483,3.990926,-0.034826
76,123,H,24.013004,-1.336826,-0.391426
76,124,H,8.129658,7.276779,0.641084
76,125,H,6.828184,-4.806344,-1.168286
76,126,H,7.077086,-6.867259,0.618244
76,127,H,11.625446,-8.384914,0.324805
76,128,H,11.704989,-6.69129,-1.730771
76,129,O,3.490433,1.162247,1.793973
76,130,O,11.689686,-1.756968,-1.949488
76,131,O,16.307276,1.304093,1.482673
76,132,O,12.85737,-3.88119,1.311558
76,133,O,10.618311,5.019217,-1.775814
76,134,H,11.904483,5.006961,1.321242
76,135,H,13.62722,-3.926991,1.897254
76,136,H,10.598907,5.940551,-2.067164
76,137,C,3.499261,5.603415,0.249915
76,138,O,3.923816,6.566529,-0.3589
76,139,O,2.40261,5.714085,1.019308
76,140,H,2.074924,6.624212,0.917733
76,141,C,22.897611,-3.601594,-0.007861
76,142,O,23.919815,-3.878825,-0.584951
76,143,O,22.400801,-4.456742,0.898754
76,144,H,21.641477,-4.074951,1.366494
76,145,C,7.001875,-2.172349,2.075917
76,146,O,5.936719,-1.993435,2.623382
76,147,O,8.147031,-2.249346,2.739567
76,148,H,7.988334,-2.001703,3.6857
76,149,H,5.969686,-2.159297,-1.19527
76,150,H,12.311088,-3.99654,-1.927512
76,151,H,12.785582,5.997941,-1.41326
76,152,H,14.926041,6.751609,0.083766
76,153,C,11.384868,2.871855,4.492699
76,154,C,10.155469,3.408492,4.566521
76,155,C,8.875237,2.876626,4.074704
76,156,C,8.58736,1.505068,3.911821
76,157,N,9.568653,0.531321,4.283416
76,158,C,10.878302,0.530137,3.701084
76,159,C,11.769828,1.601523,3.870914
76,160,C,7.859155,3.811012,3.806847
76,161,C,6.584916,3.414082,3.426671
76,162,C,6.312833,2.056292,3.276642
76,163,C,7.314141,1.114283,3.485041
76,164,C,11.295347,-0.63874,3.057617
76,165,C,12.615601,-0.789848,2.655369
76,166,C,13.522689,0.252329,2.848507
76,167,C,13.093641,1.438502,3.428478
76,168,C,9.247982,-0.517694,5.150172
76,169,O,8.117444,-1.015567,5.212091
76,170,N,10.261094,-0.969844,5.9121
76,171,H,12.216404,3.473936,4.867363
76,172,H,10.084264,4.410106,4.998607
76,173,H,8.084208,4.871424,3.936343
76,174,H,5.806976,4.15775,3.249326
76,175,H,5.319361,1.71573,2.99012
76,176,H,7.082632,0.063236,3.37101
76,177,H,10.577489,-1.446214,2.909965
76,178,H,12.924971,-1.722406,2.187924
76,179,H,14.557341,0.162255,2.522824
76,180,H,13.79581,2.263868,3.562762
76,181,H,10.109687,-1.804579,6.463038
76,182,H,11.17218,-0.531303,5.926102
77,1,C,-1.078957,0.742623,-0.210313
77,2,C,-0.484571,-0.507664,-0.08043
77,3,C,0.902123,-0.60041,0.13983
77,4,C,1.666115,0.584455,0.250039
77,5,C,1.076937,1.847715,0.092418
77,6,C,-0.310187,1.904093,-0.133325
77,7,C,3.101915,0.505459,0.577387
77,8,C,3.919575,1.766106,0.559273
77,9,C,3.244054,3.066466,0.275291
77,10,C,1.891762,3.056252,0.112695
77,11,C,5.370508,1.632943,0.29081
77,12,C,6.127401,2.813429,0.187924
77,13,C,5.492319,4.110863,0.229785
77,14,C,4.101409,4.247652,0.253605
77,15,C,7.549244,2.69502,0.100528
77,16,C,8.368493,3.858616,0.07852
77,17,C,7.733519,5.156557,0.226646
77,18,C,6.380443,5.260352,0.302827
77,19,C,9.74488,3.758355,-0.02763
77,20,C,10.567326,4.986397,-0.332817
77,21,C,9.929395,6.257738,0.179887
77,22,C,8.596648,6.328255,0.367927
77,23,C,11.987287,4.890522,0.230121
77,24,C,12.830652,6.051509,-0.299353
77,25,C,12.148059,7.351613,0.08953
77,26,C,10.819421,7.405919,0.325784
77,27,C,1.561122,-1.87665,0.252929
77,28,C,2.93834,-1.973488,0.295576
77,29,C,3.773194,-0.774431,0.308716
77,30,C,5.121315,-0.826435,0.195669
77,31,C,5.950391,0.359649,0.244614
77,32,C,7.38291,0.221978,0.138029
77,33,C,8.170928,1.430724,0.04999
77,34,C,9.583533,1.334515,-0.041337
77,35,C,10.377622,2.500828,-0.057558
77,36,C,11.818465,2.400687,-0.1076
77,37,C,12.626899,3.551909,-0.011835
77,38,C,14.011385,3.435927,0.006782
77,39,C,14.863093,4.645416,0.113004
77,40,C,14.285621,5.87037,0.060919
77,41,C,3.562758,-3.235479,0.360872
77,42,C,4.957349,-3.352166,0.237104
77,43,C,5.791611,-2.141091,-0.101242
77,44,C,7.18142,-2.233472,0.538081
77,45,C,8.005808,-1.018935,0.158975
77,46,C,9.402482,-1.161676,-0.102491
77,47,C,10.212739,0.049437,-0.181158
77,48,C,11.585068,-0.026455,-0.308826
77,49,C,12.418955,1.130888,-0.228379
77,50,C,13.834802,1.012266,-0.211792
77,51,C,14.609777,2.156522,-0.046967
77,52,C,16.060887,2.031235,0.261006
77,53,C,16.930087,3.24081,0.131055
77,54,C,16.307524,4.461645,0.147559
77,55,C,5.557722,-4.583048,0.311031
77,56,C,6.98365,-4.742358,-0.053085
77,57,C,7.848704,-3.524012,0.140057
77,58,C,9.176173,-3.606266,-0.096187
77,59,C,9.979056,-2.410575,-0.255183
77,60,C,11.341283,-2.523256,-0.781424
77,61,C,12.203421,-1.309263,-0.679328
77,62,C,13.657385,-1.470747,-0.441412
77,63,C,14.456005,-0.319988,-0.280701
77,64,C,15.830899,-0.475261,-0.118862
77,65,C,16.679453,0.687004,0.21254
77,66,C,18.119315,0.54883,-0.022153
77,67,C,18.903919,1.734417,-0.043822
77,68,C,18.338597,3.014324,0.046706
77,69,C,7.68491,-6.016411,0.316705
77,70,C,9.021872,-6.109669,0.205831
77,71,C,9.823635,-4.930131,-0.200184
77,72,C,11.122637,-5.047793,-0.528475
77,73,C,12.005872,-3.885862,-0.877063
77,74,C,13.29364,-3.937912,-0.051087
77,75,C,14.202299,-2.745107,-0.312866
77,76,C,15.593032,-2.893024,-0.221098
77,77,C,16.421533,-1.75277,-0.164709
77,78,C,17.853632,-1.898042,-0.127758
77,79,C,18.689142,-0.730647,-0.10262
77,80,C,20.100364,-0.898606,-0.185996
77,81,C,20.903252,0.286462,-0.261894
77,82,C,20.320524,1.526283,-0.191788
77,83,C,9.779635,-7.351112,0.480403
77,84,C,11.061429,-7.477304,0.102902
77,85,C,11.777898,-6.398393,-0.657364
77,86,C,13.257995,-6.395131,-0.453447
77,87,C,13.994371,-5.266415,-0.278753
77,88,C,15.414357,-5.345832,-0.248843
77,89,C,16.212697,-4.206206,-0.201184
77,90,C,17.612752,-4.315805,-0.191984
77,91,C,18.446084,-3.183459,-0.169575
77,92,C,19.86923,-3.321687,-0.190297
77,93,C,20.683913,-2.212743,-0.18631
77,94,C,22.163577,-2.306894,-0.202222
77,95,C,22.929446,-1.215183,-0.357782
77,96,C,22.394146,0.169221,-0.467013
77,97,C,12.859871,8.663918,0.10266
77,98,O,13.915199,8.690081,-0.718341
77,99,O,12.50788,9.630892,0.739367
77,100,H,14.313237,9.577,-0.668785
77,101,C,9.1335,-8.45104,1.277935
77,102,O,9.500361,-9.70236,0.982505
77,103,O,8.342453,-8.251718,2.16541
77,104,H,10.033846,-9.734183,0.174051
77,105,H,5.946967,6.24835,0.429266
77,106,H,10.368175,8.365929,0.583571
77,107,H,0.955182,-2.784676,0.265251
77,108,H,2.954255,-4.132983,0.494416
77,109,H,16.917673,5.366128,0.075936
77,110,H,4.958167,-5.473671,0.516398
77,111,H,19.000218,3.88195,-0.001097
77,112,H,20.962874,2.408806,-0.256926
77,113,H,13.766682,-7.360591,-0.527242
77,114,H,15.886412,-6.330606,-0.283067
77,115,H,18.063379,-5.310269,-0.208547
77,116,H,20.273001,-4.332183,-0.223585
77,117,H,22.933294,0.814524,0.244062
77,118,H,22.666552,0.566377,-1.460567
77,119,H,-2.152796,0.817738,-0.385322
77,120,H,-1.078476,-1.420022,-0.148206
77,121,H,-0.785718,2.878957,-0.255179
77,122,H,1.356292,3.990079,-0.04107
77,123,H,24.013968,-1.337783,-0.385925
77,124,H,8.130197,7.274842,0.650483
77,125,H,6.829761,-4.808439,-1.164285
77,126,H,7.078806,-6.867197,0.625748
77,127,H,11.62755,-8.384139,0.327154
77,128,H,11.700584,-6.692879,-1.73073
77,129,O,3.488814,1.162381,1.791826
77,130,O,11.687815,-1.756227,-1.94901
77,131,O,16.308868,1.301191,1.482918
77,132,O,12.860927,-3.882068,1.308422
77,133,O,10.618854,5.020715,-1.769215
77,134,H,11.904924,5.004231,1.328012
77,135,H,13.632114,-3.928436,1.892664
77,136,H,10.602249,5.942858,-2.059422
77,137,C,3.499948,5.602795,0.244756
77,138,O,3.927416,6.56619,-0.361587
77,139,O,2.400062,5.713529,1.009436
77,140,H,2.07274,6.623748,0.906236
77,141,C,22.897526,-3.604088,-0.015546
77,142,O,23.921639,-3.87776,-0.590687
77,143,O,22.398867,-4.46376,0.885647
77,144,H,21.637731,-4.084767,1.352976
77,145,C,7.001456,-2.173381,2.078883
77,146,O,5.935016,-1.997828,2.62637
77,147,O,8.14674,-2.248821,2.742767
77,148,H,7.988064,-2.000009,3.688385
77,149,H,5.970381,-2.160952,-1.192627
77,150,H,12.307966,-3.99659,-1.929592
77,151,H,12.785775,5.999211,-1.405261
77,152,H,14.926941,6.750395,0.091002
77,153,C,11.382926,2.880902,4.47695
77,154,C,10.153025,3.417193,4.549905
77,155,C,8.872292,2.882028,4.062949
77,156,C,8.584993,1.509513,3.907019
77,157,N,9.567689,0.537862,4.279635
77,158,C,10.876762,0.535464,3.695732
77,159,C,11.767847,1.608042,3.860249
77,160,C,7.85302,3.81405,3.799091
77,161,C,6.577596,3.41437,3.426082
77,162,C,6.306699,2.055652,3.281393
77,163,C,7.310382,1.115687,3.488085
77,164,C,11.2939,-0.63543,3.055949
77,165,C,12.615253,-0.789966,2.659172
77,166,C,13.522467,0.252446,2.84978
77,167,C,13.092401,1.442168,3.421459
77,168,C,9.24759,-0.511123,5.147076
77,169,O,8.117164,-1.009331,5.209246
77,170,N,10.260748,-0.961413,5.910251
77,171,H,12.215108,3.487527,4.84273
77,172,H,10.082289,4.422328,4.973864
77,173,H,8.077278,4.875108,3.924178
77,174,H,5.798492,4.156789,3.24842
77,175,H,5.31376,1.712921,2.995606
77,176,H,7.07948,0.06365,3.381419
77,177,H,10.575818,-1.442928,2.909814
77,178,H,12.925729,-1.726125,2.199939
77,179,H,14.55917,0.158596,2.532072
77,180,H,13.795121,2.267154,3.555136
77,181,H,10.110872,-1.797258,6.459892
77,182,H,11.170636,-0.520557,5.925945
78,1,C,-1.079024,0.742052,-0.213491
78,2,C,-0.484665,-0.508123,-0.082751
78,3,C,0.901939,-0.600699,0.137793
78,4,C,1.665702,0.584279,0.248938
78,5,C,1.07629,1.847527,0.092134
78,6,C,-0.310501,1.903653,-0.135586
78,7,C,3.101492,0.505379,0.576496
78,8,C,3.919059,1.76609,0.558455
78,9,C,3.243441,3.066406,0.274385
78,10,C,1.891111,3.056077,0.111633
78,11,C,5.370073,1.632991,0.290116
78,12,C,6.126841,2.81351,0.186276
78,13,C,5.491699,4.110928,0.227551
78,14,C,4.100686,4.247643,0.252541
78,15,C,7.548781,2.695161,0.100114
78,16,C,8.368002,3.858775,0.078267
78,17,C,7.732893,5.156689,0.225879
78,18,C,6.379769,5.26044,0.30121
78,19,C,9.744477,3.758532,-0.027592
78,20,C,10.567077,4.986715,-0.331867
78,21,C,9.92886,6.25786,0.181015
78,22,C,8.595841,6.328472,0.367494
78,23,C,11.986733,4.890475,0.231744
78,24,C,12.830329,6.051821,-0.296475
78,25,C,12.147732,7.351584,0.093363
78,26,C,10.818899,7.405892,0.32853
78,27,C,1.560958,-1.876882,0.250957
78,28,C,2.938091,-1.973591,0.295038
78,29,C,3.772845,-0.774473,0.307875
78,30,C,5.120952,-0.826401,0.194509
78,31,C,5.949961,0.359701,0.243215
78,32,C,7.382446,0.22204,0.135843
78,33,C,8.170506,1.430871,0.04913
78,34,C,9.582993,1.334754,-0.043809
78,35,C,10.377232,2.501037,-0.057549
78,36,C,11.818051,2.401018,-0.109509
78,37,C,12.626504,3.552005,-0.010724
78,38,C,14.011032,3.43616,0.007138
78,39,C,14.862553,4.645503,0.116287
78,40,C,14.285166,5.870465,0.064022
